tanggal,kandang,lokasi,umur_hari,populasi_awal,populasi_akhir,mortalitas,suhu_c,kelembaban,wqi,aqi,berat_rata_kg,total_pakan_kg,fcr,performa
2025-03-08,K036,B,35,4702,4588,114,29.1,68.7,83.8,91.8,1.77,14.78,1.82,Boros
2025-11-15,K037,B,30,3174,3103,71,28.8,74.9,69.3,103.5,1.82,10.29,1.82,Boros
2025-03-08,K033,B,35,6967,6814,153,27.7,59.3,90.7,97.2,1.83,21.85,1.76,Sedang
2025-05-14,K052,C,31,5509,5349,160,32.7,70.7,82.9,119.6,1.56,15.98,1.92,Boros
2025-06-30,K070,D,35,5315,5154,161,31.8,81.4,61.6,89.8,1.52,15.24,1.94,Boros
2025-09-23,K036,B,34,6796,6621,175,30.7,69.9,84.1,110.9,1.83,22.74,1.87,Boros
2025-03-02,K037,B,35,6618,6474,144,27.2,66.1,78.5,113.8,1.79,21.29,1.84,Boros
2025-11-05,K083,E,28,3262,3185,77,30.4,74.3,85.2,96.7,1.89,10.68,1.77,Sedang
2025-05-29,K070,D,30,3201,3112,89,29.4,80.8,65.4,110.6,1.2,6.62,1.77,Sedang
2025-03-03,K033,B,33,7364,7202,162,25.9,67.7,76.4,91.1,1.93,24.61,1.77,Sedang
2025-08-03,K100,E,29,7442,7256,186,29.9,67.9,72.4,90.9,1.57,19.27,1.69,Sedang
2025-05-21,K040,B,32,7077,6923,154,24.7,68.3,75.9,110.4,1.64,20.18,1.78,Sedang
2025-09-15,K002,A,35,4599,4502,97,25.7,76.5,85.3,104.9,2.0,16.93,1.88,Boros
2025-08-26,K056,C,30,7787,7581,206,31.5,67.3,65.1,117.6,1.6,21.42,1.77,Sedang
2025-10-12,K034,B,28,3837,3746,91,28.7,69.5,70.6,89.5,1.62,10.34,1.7,Sedang
2025-06-12,K091,E,33,5297,5173,124,28.5,78.0,65.7,107.5,2.01,17.74,1.71,Sedang
2025-10-11,K080,D,31,4649,4508,141,30.4,83.6,54.1,111.3,1.2,9.85,1.82,Boros
2025-10-30,K033,B,29,6421,6280,141,27.5,75.4,83.9,95.7,2.04,22.94,1.79,Sedang
2025-06-11,K075,D,31,3607,3505,102,28.4,81.8,56.4,94.3,1.22,7.12,1.67,Sedang
2025-12-10,K075,D,34,6072,5873,199,32.9,77.1,73.2,124.5,1.2,14.31,2.03,Boros
2025-05-18,K058,C,30,5990,5829,161,30.7,65.2,84.3,94.2,1.67,18.7,1.93,Boros
2025-08-10,K084,E,33,6309,6150,159,29.8,59.9,85.7,120.5,1.63,18.76,1.87,Boros
2025-01-13,K087,E,29,6696,6549,147,25.0,84.7,73.6,92.8,1.94,22.74,1.79,Sedang
2025-10-06,K085,E,31,3601,3516,85,26.8,66.8,71.6,93.4,1.77,10.91,1.75,Sedang
2025-09-12,K092,E,35,7128,6970,158,28.2,83.4,72.0,82.0,2.04,23.83,1.68,Sedang
2025-09-06,K035,B,30,4418,4321,97,28.9,64.4,78.3,97.4,1.68,12.21,1.68,Sedang
2025-04-18,K069,D,30,7444,7241,203,29.7,86.3,62.5,74.0,1.65,21.28,1.78,Sedang
2025-04-21,K077,D,30,3391,3289,102,32.2,80.0,79.8,101.6,1.47,9.52,1.97,Boros
2025-03-18,K042,C,30,7720,7523,197,29.8,50.0,72.0,97.6,1.59,21.72,1.82,Boros
2025-07-28,K007,A,30,3422,3354,68,26.2,73.6,86.5,83.5,2.17,12.49,1.72,Sedang
2025-12-12,K085,E,35,7479,7261,218,33.5,81.0,85.2,129.4,1.35,20.17,2.06,Boros
2025-08-09,K004,A,30,5643,5531,112,23.8,80.9,89.2,79.2,2.19,20.85,1.72,Sedang
2025-07-31,K044,C,35,4354,4230,124,32.4,67.4,78.7,94.1,1.88,15.91,2.01,Boros
2025-06-12,K068,D,31,6748,6556,192,31.5,85.9,74.3,94.4,1.58,20.06,1.94,Boros
2025-01-27,K066,D,28,4940,4819,121,26.5,70.9,65.9,92.9,1.35,10.64,1.64,Sedang
2025-06-14,K064,D,34,7452,7234,218,30.1,75.6,71.0,95.0,1.39,19.13,1.91,Boros
2025-12-11,K024,B,31,4811,4697,114,28.4,65.4,70.1,106.4,1.69,13.55,1.71,Sedang
2025-05-26,K005,A,34,5023,4917,106,27.5,74.1,88.2,115.6,1.94,17.03,1.78,Sedang
2025-11-08,K094,E,29,5665,5533,132,25.0,64.4,89.6,98.3,1.85,18.07,1.77,Sedang
2025-03-20,K033,B,28,4729,4625,104,27.2,69.0,86.7,77.2,1.87,14.7,1.7,Sedang
2025-04-12,K046,C,35,3957,3852,105,29.8,61.9,83.7,97.4,1.59,11.97,1.96,Boros
2025-06-07,K019,A,34,6996,6843,153,26.1,73.8,89.4,73.9,1.94,24.7,1.86,Boros
2025-06-23,K045,C,32,5183,5032,151,31.7,65.6,73.2,108.4,1.31,12.66,1.92,Boros
2025-10-23,K052,C,31,6087,5919,168,31.3,75.8,69.3,112.2,1.48,16.36,1.86,Boros
2025-07-06,K046,C,35,4915,4770,145,32.9,59.5,72.1,95.8,1.5,14.1,1.97,Boros
2025-02-08,K028,B,34,7184,7027,157,28.3,66.3,75.6,104.4,2.15,28.04,1.86,Boros
2025-02-20,K013,A,29,5984,5860,124,24.8,79.3,97.7,93.6,1.87,19.38,1.77,Sedang
2025-12-15,K035,B,28,5769,5630,139,31.0,71.3,85.2,123.8,1.84,18.8,1.81,Boros
2025-11-24,K030,B,31,5482,5360,122,26.8,70.7,89.2,85.5,1.79,16.61,1.73,Sedang
2025-07-11,K028,B,29,6236,6096,140,28.9,63.5,83.5,97.0,1.79,18.83,1.73,Sedang
2025-03-05,K093,E,32,4158,4058,100,28.5,70.0,77.0,77.1,1.72,12.29,1.76,Sedang
2025-06-28,K018,A,31,5838,5718,120,24.9,68.0,87.1,86.1,2.08,20.15,1.7,Sedang
2025-08-30,K063,D,29,6365,6181,184,29.9,77.3,75.9,125.0,1.2,13.48,1.82,Boros
2025-06-09,K011,A,32,6573,6432,141,25.7,71.5,98.7,95.2,2.01,21.69,1.68,Sedang
2025-08-23,K067,D,29,7901,7679,222,30.1,84.0,63.1,84.2,1.37,18.56,1.76,Sedang
2025-03-08,K033,B,33,5775,5635,140,30.3,72.0,79.8,79.2,1.91,20.34,1.89,Boros
2025-10-13,K095,E,31,3108,3031,77,29.6,73.8,72.6,119.2,1.58,8.54,1.78,Sedang
2025-03-07,K095,E,34,3987,3873,114,33.4,70.6,78.3,79.3,1.55,11.75,1.96,Boros
2025-09-01,K097,E,30,5844,5688,156,32.1,67.0,84.5,119.8,1.66,18.22,1.92,Boros
2025-02-28,K088,E,28,4008,3916,92,28.3,67.5,81.6,92.8,1.76,12.51,1.81,Boros
2025-05-25,K038,B,30,7311,7128,183,29.2,73.3,81.3,87.7,1.69,21.57,1.79,Sedang
2025-12-02,K088,E,33,7501,7313,188,30.5,72.1,84.1,118.5,1.77,23.72,1.83,Boros
2025-06-10,K099,E,30,6102,5948,154,30.3,67.3,75.1,103.3,1.69,17.11,1.7,Sedang
2025-05-17,K017,A,34,7695,7526,169,24.9,72.7,88.5,94.5,2.09,27.57,1.75,Sedang
2025-10-30,K100,E,28,4657,4524,133,33.4,73.4,86.6,99.2,1.65,14.04,1.88,Boros
2025-12-22,K053,C,30,3425,3334,91,30.2,64.3,79.1,85.3,1.49,8.91,1.8,Sedang
2025-08-26,K098,E,35,7163,6967,196,32.7,81.0,67.1,108.5,1.89,23.84,1.81,Boros
2025-11-12,K091,E,29,4175,4078,97,28.4,66.2,90.3,106.8,1.72,12.03,1.71,Sedang
2025-05-08,K012,A,28,5451,5334,117,27.3,67.8,79.8,73.1,2.0,17.86,1.67,Sedang
2025-04-24,K053,C,29,7166,6968,198,31.0,59.9,68.8,101.0,1.49,19.59,1.88,Boros
2025-04-08,K089,E,32,7773,7567,206,31.0,65.0,69.4,95.8,1.79,24.58,1.81,Boros
2025-12-30,K070,D,30,7554,7323,231,31.9,80.7,71.1,100.2,1.41,19.1,1.85,Boros
2025-07-05,K050,C,32,5051,4901,150,31.9,66.9,72.6,89.1,1.53,14.31,1.91,Boros
2025-10-08,K041,C,28,3782,3679,103,32.2,69.1,70.6,106.8,1.66,11.15,1.82,Boros
2025-07-22,K038,B,30,5092,4963,129,29.5,76.9,73.2,70.8,1.6,14.52,1.83,Boros
2025-04-30,K024,B,34,5628,5485,143,30.0,64.1,81.3,100.5,1.81,17.89,1.8,Boros
2025-09-27,K040,B,32,6702,6551,151,28.7,68.3,82.3,77.3,1.89,22.93,1.85,Boros
2025-11-01,K017,A,32,4066,3977,89,27.7,71.0,99.2,92.8,2.09,14.55,1.75,Sedang
2025-07-31,K068,D,28,3602,3497,105,32.2,77.3,62.2,83.5,1.53,9.82,1.83,Boros
2025-10-16,K084,E,35,5998,5842,156,30.6,67.3,75.4,91.2,1.87,20.48,1.87,Boros
2025-11-28,K054,C,35,5160,5031,129,29.8,66.9,65.9,96.4,1.68,15.62,1.85,Boros
2025-07-18,K053,C,30,6885,6696,189,30.9,63.1,76.0,97.6,1.57,20.1,1.92,Boros
2025-03-08,K022,B,35,4747,4639,108,28.7,68.9,87.1,102.6,1.88,15.92,1.83,Boros
2025-10-31,K041,C,34,5523,5372,151,32.1,72.4,79.1,115.1,1.75,18.28,1.94,Boros
2025-08-02,K047,C,32,7257,7054,203,31.5,72.2,60.6,129.9,1.25,15.52,1.75,Sedang
2025-11-07,K081,E,35,4634,4527,107,27.8,70.8,79.3,69.5,2.01,16.74,1.84,Boros
2025-05-24,K079,D,32,5413,5260,153,30.5,78.7,79.7,91.7,1.39,13.54,1.85,Boros
2025-08-27,K004,A,30,4393,4306,87,21.8,84.5,87.4,106.5,2.08,14.63,1.63,Sedang
2025-09-13,K029,B,31,3440,3352,88,31.1,72.1,80.4,74.0,1.7,11.17,1.96,Boros
2025-01-03,K076,D,29,5205,5061,144,30.6,75.0,71.4,95.4,1.47,13.75,1.85,Boros
2025-04-19,K046,C,29,5535,5371,164,33.0,66.4,81.8,138.0,1.24,13.08,1.97,Boros
2025-05-26,K042,C,34,5293,5149,144,31.4,55.1,85.3,103.6,1.74,17.45,1.95,Boros
2025-09-16,K077,D,32,7674,7452,222,31.0,82.0,72.6,118.1,1.23,17.12,1.87,Boros
2025-02-27,K094,E,35,7977,7770,207,30.7,63.6,56.2,103.2,1.68,23.22,1.78,Sedang
2025-04-20,K019,A,32,5694,5570,124,26.9,67.5,87.3,94.3,1.92,19.55,1.83,Boros
2025-06-22,K045,C,32,4586,4449,137,32.5,66.3,68.5,93.4,1.53,13.02,1.92,Boros
2025-08-25,K063,D,28,3981,3863,118,30.6,81.6,71.9,78.1,1.38,9.75,1.83,Boros
2025-06-12,K092,E,29,5852,5724,128,25.1,70.8,67.7,109.5,1.76,16.42,1.63,Sedang
2025-05-04,K064,D,34,5380,5226,154,29.5,79.3,68.2,102.7,1.53,14.67,1.84,Boros
2025-05-10,K019,A,31,6637,6492,145,25.3,75.1,87.1,108.8,1.75,20.97,1.85,Boros
2025-05-17,K005,A,31,3299,3229,70,27.4,76.1,87.0,96.8,2.05,11.24,1.7,Sedang
2025-06-29,K001,A,32,3528,3456,72,27.4,77.9,88.6,117.7,1.73,10.12,1.69,Sedang
2025-11-13,K086,E,34,3067,2995,72,25.3,75.9,88.4,102.9,1.87,10.24,1.83,Boros
2025-03-18,K078,D,28,4705,4574,131,29.7,81.7,76.8,93.9,1.4,11.58,1.81,Boros
2025-10-10,K048,C,28,7691,7489,202,31.4,67.8,76.8,123.6,1.39,19.07,1.84,Boros
2025-05-26,K008,A,33,3394,3326,68,26.3,75.2,89.7,111.9,2.07,12.25,1.78,Sedang
2025-01-21,K024,B,31,5504,5365,139,29.9,74.9,83.0,96.8,1.67,16.31,1.82,Boros
2025-08-28,K090,E,34,7633,7454,179,29.0,70.6,82.6,78.7,2.07,28.79,1.86,Boros
2025-08-27,K049,C,32,3512,3417,95,31.6,58.9,69.0,120.1,1.54,9.96,1.9,Boros
2025-06-22,K001,A,29,6228,6101,127,26.2,79.2,87.4,121.7,1.83,19.86,1.78,Sedang
2025-03-25,K085,E,30,5655,5521,134,23.6,75.6,69.8,79.0,1.65,15.59,1.71,Sedang
2025-12-27,K066,D,28,5742,5596,146,28.9,76.7,72.1,108.6,1.51,14.18,1.68,Sedang
2025-03-11,K034,B,35,6576,6404,172,31.1,67.6,74.6,116.6,1.63,19.34,1.85,Boros
2025-01-22,K086,E,28,5365,5239,126,28.1,70.8,60.9,143.3,1.46,12.17,1.59,Efisien
2025-12-30,K087,E,29,7739,7532,207,32.8,71.9,77.6,90.5,1.89,26.59,1.86,Boros
2025-02-11,K079,D,30,7185,6990,195,29.4,82.2,57.2,84.1,1.6,19.79,1.77,Sedang
2025-02-27,K051,C,31,6877,6691,186,31.5,66.0,85.9,102.7,1.81,23.28,1.92,Boros
2025-09-20,K013,A,32,7303,7152,151,27.3,73.5,90.7,98.4,2.15,26.57,1.73,Sedang
2025-10-27,K016,A,30,3237,3168,69,26.7,76.8,84.3,96.9,1.93,10.4,1.7,Sedang
2025-11-06,K089,E,33,4223,4120,103,29.0,82.6,77.6,118.6,1.67,12.46,1.81,Boros
2025-04-03,K079,D,35,3103,3022,81,28.4,84.4,74.1,94.4,1.67,9.16,1.81,Boros
2025-10-04,K063,D,31,4944,4803,141,29.5,72.7,59.0,101.7,1.37,11.38,1.74,Sedang
2025-09-12,K096,E,31,3246,3161,85,29.8,72.0,76.3,130.9,1.39,8.1,1.84,Boros
2025-07-06,K002,A,34,3944,3861,83,24.9,78.3,80.6,72.4,2.01,13.57,1.75,Sedang
2025-08-30,K072,D,32,4264,4148,116,30.9,81.8,74.6,106.2,1.7,13.03,1.85,Boros
2025-06-22,K002,A,32,7442,7285,157,25.6,72.9,87.1,116.7,1.81,22.83,1.73,Sedang
2025-07-07,K037,B,29,4741,4638,103,27.3,62.7,90.7,88.1,1.94,15.12,1.68,Sedang
2025-06-09,K042,C,31,5471,5332,139,29.6,66.8,80.0,84.9,1.74,17.06,1.84,Boros
2025-01-04,K077,D,35,6860,6677,183,28.9,77.5,77.3,108.2,1.47,18.22,1.85,Boros
2025-08-17,K078,D,31,4961,4827,134,28.7,83.5,64.9,97.0,1.61,13.87,1.78,Sedang
2025-09-28,K071,D,34,6774,6589,185,29.8,78.9,74.5,85.2,1.67,21.24,1.93,Boros
2025-12-02,K091,E,29,5620,5459,161,33.8,72.3,69.6,131.4,1.2,12.05,1.84,Boros
2025-11-13,K069,D,30,6305,6124,181,31.2,77.5,71.3,92.8,1.42,16.34,1.88,Boros
2025-05-21,K016,A,35,7875,7706,169,26.5,76.2,81.8,79.9,2.22,29.93,1.75,Sedang
2025-11-12,K025,B,33,6366,6223,143,25.2,72.1,82.3,89.5,1.91,21.22,1.78,Sedang
2025-12-26,K077,D,29,4805,4670,135,30.3,75.8,76.9,117.5,1.32,11.04,1.79,Sedang
2025-07-28,K014,A,30,7828,7649,179,26.1,63.5,91.9,81.2,1.86,24.01,1.69,Sedang
2025-01-19,K043,C,35,3785,3664,121,35.9,56.3,79.4,100.9,1.7,13.68,2.2,Boros
2025-04-26,K055,C,34,5865,5704,161,32.6,66.2,72.4,132.5,1.7,18.68,1.93,Boros
2025-08-28,K060,C,28,6389,6226,163,30.5,60.9,76.1,105.6,1.86,19.72,1.71,Sedang
2025-08-19,K075,D,28,7361,7145,216,29.4,85.5,64.1,106.0,1.24,16.08,1.82,Boros
2025-05-15,K078,D,31,7998,7788,210,28.0,68.6,66.7,101.9,1.25,16.67,1.71,Sedang
2025-02-27,K043,C,30,6173,6019,154,29.0,68.7,61.5,119.2,1.52,16.2,1.77,Sedang
2025-05-27,K017,A,33,4718,4615,103,23.4,70.1,89.6,78.9,2.21,17.28,1.7,Sedang
2025-05-06,K068,D,34,3284,3196,88,29.9,81.3,64.1,99.1,1.57,9.15,1.82,Boros
2025-01-06,K063,D,33,5136,4986,150,30.2,73.9,77.5,81.8,1.27,12.33,1.94,Boros
2025-06-06,K074,D,29,5544,5405,139,28.7,90.5,64.4,43.0,1.74,16.36,1.74,Sedang
2025-11-12,K058,C,34,7175,6967,208,32.8,75.6,59.9,103.5,1.74,22.4,1.85,Boros
2025-11-01,K044,C,34,7616,7404,212,31.6,67.8,72.1,121.8,1.44,21.1,1.98,Boros
2025-05-11,K013,A,35,5477,5364,113,25.2,81.2,83.1,101.8,2.05,18.96,1.73,Sedang
2025-07-17,K080,D,30,3544,3438,106,30.2,77.3,73.6,98.7,1.26,7.88,1.81,Boros
2025-09-01,K047,C,34,5634,5484,150,30.3,65.5,80.8,100.3,1.68,16.99,1.84,Boros
2025-01-10,K059,C,29,6894,6696,198,33.1,54.5,66.3,83.6,1.69,20.46,1.81,Boros
2025-03-25,K007,A,30,7228,7084,144,26.9,76.2,89.8,71.6,2.14,26.83,1.77,Sedang
2025-04-12,K042,C,34,4868,4736,132,31.5,67.6,76.3,101.5,1.74,15.48,1.88,Boros
2025-03-26,K058,C,28,7797,7592,205,30.1,63.5,75.7,92.9,1.68,23.58,1.85,Boros
2025-05-25,K071,D,28,3126,3040,86,30.0,89.4,71.4,115.5,1.44,7.5,1.72,Sedang
2025-01-15,K085,E,32,5993,5843,150,29.3,66.4,66.8,84.7,1.71,17.21,1.72,Sedang
2025-07-20,K079,D,29,4242,4126,116,29.5,83.5,72.8,105.9,1.37,9.94,1.76,Sedang
2025-06-09,K033,B,35,4201,4108,93,28.4,75.9,81.8,84.3,2.02,14.26,1.72,Sedang
2025-12-23,K041,C,34,3063,2985,78,30.4,73.3,78.6,105.0,1.78,10.19,1.92,Boros
2025-02-11,K012,A,28,5768,5645,123,22.3,74.4,89.2,98.8,1.9,18.3,1.71,Sedang
2025-04-20,K076,D,34,5096,4953,143,31.0,72.7,73.0,83.2,1.66,15.15,1.84,Boros
2025-04-04,K035,B,31,3202,3132,70,28.7,70.4,81.3,114.0,1.79,9.85,1.76,Sedang
2025-03-18,K046,C,30,6561,6338,223,37.3,67.4,68.0,122.4,1.27,16.34,2.03,Boros
2025-12-10,K035,B,28,4848,4746,102,26.9,63.3,83.7,82.6,1.92,15.98,1.75,Sedang
2025-06-17,K072,D,30,6848,6680,168,28.2,77.0,64.9,106.2,1.52,16.83,1.66,Sedang
2025-04-29,K006,A,34,5959,5833,126,25.2,69.5,88.5,110.5,1.94,19.78,1.75,Sedang
2025-09-07,K040,B,28,7569,7389,180,30.0,70.1,91.2,117.7,1.63,21.99,1.82,Boros
2025-02-06,K045,C,35,3024,2939,85,30.8,63.7,67.9,93.8,1.52,8.6,1.93,Boros
2025-08-12,K003,A,31,4105,4022,83,25.1,69.4,86.3,94.7,1.93,13.36,1.72,Sedang
2025-07-05,K025,B,29,6330,6188,142,27.6,67.3,87.8,73.6,1.69,18.13,1.74,Sedang
2025-12-22,K007,A,35,4376,4289,87,24.0,74.0,95.4,95.8,2.29,18.04,1.84,Boros
2025-10-14,K052,C,34,5364,5202,162,33.9,64.6,87.4,102.4,1.43,14.7,1.98,Boros
2025-10-04,K044,C,28,3882,3763,119,34.4,66.7,75.9,100.9,1.41,10.6,2.0,Boros
2025-06-29,K010,A,34,7618,7463,155,27.9,74.3,79.2,87.9,2.26,29.3,1.73,Sedang
2025-03-03,K010,A,31,3554,3482,72,26.3,75.6,90.2,86.9,2.04,12.26,1.73,Sedang
2025-04-21,K100,E,34,7265,7060,205,33.0,70.8,65.0,80.4,1.91,24.86,1.85,Boros
2025-08-09,K056,C,31,4183,4069,114,32.3,72.1,74.9,102.2,1.58,12.43,1.93,Boros
2025-03-23,K010,A,33,6562,6428,134,24.1,84.1,84.7,86.9,2.18,24.18,1.72,Sedang
2025-12-10,K031,B,29,6447,6302,145,27.0,65.8,89.0,112.2,1.66,18.03,1.72,Sedang
2025-03-04,K091,E,34,7894,7691,203,30.8,74.0,73.4,84.3,1.75,25.32,1.89,Boros
2025-10-28,K044,C,30,4858,4723,135,31.6,58.0,91.9,115.4,1.61,14.14,1.85,Boros
2025-11-03,K056,C,31,7755,7531,224,33.9,58.0,69.3,113.5,1.43,20.35,1.89,Boros
2025-11-08,K072,D,30,5575,5433,142,29.0,81.5,74.4,135.4,1.38,13.0,1.73,Sedang
2025-10-11,K031,B,32,3121,3051,70,27.2,74.4,80.9,94.6,1.74,9.02,1.7,Sedang
2025-02-02,K098,E,29,5096,4980,116,28.0,69.5,85.0,86.6,1.98,17.06,1.73,Sedang
2025-06-29,K043,C,34,6223,6048,175,32.0,60.3,84.5,97.3,1.54,18.79,2.02,Boros
2025-08-31,K099,E,32,4552,4448,104,26.8,80.8,91.0,86.5,2.0,16.36,1.84,Boros
2025-09-11,K076,D,28,3879,3767,112,31.8,82.1,76.7,84.0,1.35,9.39,1.85,Boros
2025-01-01,K097,E,33,6111,5956,155,30.7,64.6,79.7,101.6,1.93,21.25,1.85,Boros
2025-02-05,K027,B,31,3822,3733,89,28.3,73.3,78.9,83.3,1.8,11.79,1.76,Sedang
2025-03-23,K030,B,32,5159,5044,115,28.0,62.3,93.7,112.8,1.67,14.66,1.74,Sedang
2025-04-26,K023,B,31,4044,3944,100,30.9,71.3,90.9,65.4,1.89,13.2,1.77,Sedang
2025-11-05,K070,D,28,6958,6767,191,28.9,90.5,70.7,97.6,1.3,15.28,1.74,Sedang
2025-10-18,K048,C,28,5207,5074,133,30.7,68.4,53.6,79.1,1.51,12.41,1.62,Sedang
2025-02-22,K028,B,28,5722,5599,123,27.5,78.4,80.4,120.4,1.69,15.5,1.63,Sedang
2025-10-04,K062,D,29,5357,5217,140,27.2,85.1,61.9,76.5,1.32,11.19,1.62,Sedang
2025-01-26,K055,C,34,5530,5391,139,30.3,76.1,85.4,103.3,1.99,20.5,1.91,Boros
2025-02-01,K049,C,33,4018,3919,99,29.1,68.5,77.6,83.7,1.7,12.05,1.81,Boros
2025-10-14,K039,B,30,3324,3245,79,28.5,70.0,75.9,86.3,1.88,10.89,1.79,Sedang
2025-02-20,K035,B,28,3904,3822,82,27.9,68.2,87.3,133.7,1.39,9.27,1.74,Sedang
2025-12-11,K031,B,35,7981,7795,186,28.8,68.0,79.2,74.0,2.05,28.5,1.79,Sedang
2025-01-06,K006,A,28,7941,7773,168,25.5,74.3,95.0,100.4,1.81,25.07,1.78,Sedang
2025-02-22,K011,A,33,6322,6187,135,25.7,72.9,81.2,99.7,2.08,22.58,1.76,Sedang
2025-02-28,K007,A,32,6727,6593,134,27.5,80.7,81.3,86.4,2.21,25.35,1.74,Sedang
2025-11-11,K079,D,30,6694,6521,173,27.9,76.3,63.9,96.5,1.44,15.66,1.67,Sedang
2025-09-25,K056,C,32,4688,4556,132,33.3,73.1,82.3,94.1,1.59,13.37,1.85,Boros
2025-01-11,K006,A,29,5017,4911,106,24.6,70.2,85.3,83.9,1.95,16.41,1.72,Sedang
2025-07-26,K018,A,34,4634,4539,95,25.9,75.1,82.2,97.4,2.19,17.29,1.74,Sedang
2025-11-15,K013,A,31,4834,4734,100,24.5,76.1,92.6,99.5,2.08,18.19,1.85,Boros
2025-07-18,K050,C,35,6634,6462,172,28.2,67.4,69.4,107.0,1.52,17.46,1.78,Sedang
2025-09-13,K064,D,31,3600,3498,102,29.3,78.4,74.7,105.0,1.36,8.51,1.8,Sedang
2025-05-19,K026,B,28,3218,3147,71,28.2,70.6,82.5,104.7,1.92,10.28,1.7,Sedang
2025-08-03,K005,A,33,7709,7546,163,26.5,78.8,83.6,83.2,1.99,26.5,1.77,Sedang
2025-02-17,K042,C,31,5539,5387,152,31.8,50.6,68.2,124.1,1.34,13.62,1.88,Boros
2025-03-24,K066,D,28,3522,3433,89,28.9,82.1,70.9,117.2,1.46,8.81,1.76,Sedang
2025-06-08,K013,A,32,6654,6516,138,23.8,76.4,88.5,96.9,2.08,23.84,1.76,Sedang
2025-05-13,K037,B,35,6363,6224,139,28.2,67.8,86.0,108.3,2.0,22.52,1.81,Boros
2025-10-09,K080,D,31,5017,4869,148,29.5,79.3,66.6,113.5,1.2,10.97,1.88,Boros
2025-05-17,K029,B,28,4360,4262,98,25.7,73.0,76.7,106.3,1.72,12.16,1.66,Sedang
2025-06-02,K022,B,33,4334,4237,97,28.4,68.9,80.8,77.9,2.01,15.37,1.81,Boros
2025-10-05,K032,B,35,7370,7201,169,30.8,77.1,82.5,122.0,1.88,24.08,1.78,Sedang
2025-11-19,K014,A,34,6281,6138,143,24.1,77.2,81.6,92.3,1.91,21.19,1.81,Boros
2025-03-22,K078,D,35,7263,7054,209,30.5,78.3,82.1,85.4,1.46,19.82,1.93,Boros
2025-06-01,K022,B,31,7957,7770,187,29.4,67.4,71.3,104.0,1.68,23.14,1.77,Sedang
2025-05-22,K022,B,28,3168,3097,71,28.3,70.1,80.6,114.6,1.58,8.29,1.7,Sedang
2025-03-09,K075,D,29,6439,6234,205,31.9,85.5,73.6,112.3,1.2,14.29,1.91,Boros
2025-01-21,K072,D,33,5447,5307,140,29.4,78.3,69.4,87.8,1.51,14.14,1.77,Sedang
2025-07-12,K085,E,33,3411,3326,85,29.4,74.7,69.5,110.7,1.75,10.6,1.82,Boros
2025-04-04,K090,E,28,3525,3431,94,32.4,66.0,74.3,130.1,1.4,8.38,1.74,Sedang
2025-05-24,K029,B,29,6077,5940,137,27.2,70.5,73.5,104.1,1.7,17.97,1.78,Sedang
2025-09-04,K014,A,28,5173,5055,118,24.5,86.4,89.6,87.8,1.65,14.54,1.75,Sedang
2025-10-08,K057,C,35,7435,7234,201,30.3,59.1,72.1,97.9,1.59,21.44,1.87,Boros
2025-10-30,K041,C,28,3530,3438,92,31.1,80.4,82.0,120.5,1.58,9.64,1.78,Sedang
2025-03-14,K095,E,34,6911,6750,161,27.7,67.6,86.1,84.6,1.94,23.72,1.81,Boros
2025-04-28,K081,E,34,4388,4272,116,31.4,66.5,81.9,106.1,1.74,13.67,1.84,Boros
2025-09-29,K025,B,32,4711,4605,106,26.5,63.2,86.5,90.2,1.99,16.66,1.81,Boros
2025-03-04,K094,E,29,5860,5702,158,31.7,65.5,84.0,82.7,1.58,15.86,1.76,Sedang
2025-05-18,K031,B,29,3531,3452,79,27.0,67.2,80.2,79.6,1.6,9.17,1.66,Sedang
2025-11-29,K092,E,28,6526,6383,143,25.0,66.8,77.8,81.2,1.89,20.98,1.74,Sedang
2025-02-16,K017,A,29,6698,6551,147,24.1,81.9,95.4,90.5,1.87,21.66,1.77,Sedang
2025-07-18,K076,D,35,7052,6865,187,29.4,85.5,72.8,108.8,1.81,23.42,1.89,Boros
2025-04-13,K034,B,29,6994,6833,161,25.7,74.6,72.5,80.5,1.9,21.87,1.69,Sedang
2025-05-16,K060,C,31,4864,4733,131,32.1,71.4,82.9,111.9,1.52,13.89,1.93,Boros
2025-08-12,K076,D,29,7921,7699,222,30.9,84.9,64.6,96.6,1.38,18.6,1.75,Sedang
2025-01-22,K010,A,32,3391,3322,69,24.4,71.0,96.6,81.5,2.18,12.29,1.7,Sedang
2025-01-28,K089,E,28,4535,4411,124,31.9,56.7,74.2,93.4,1.68,13.46,1.82,Boros
2025-03-31,K018,A,30,5372,5261,111,26.4,76.5,88.8,106.3,1.79,16.69,1.77,Sedang
2025-01-07,K023,B,30,4007,3916,91,29.0,65.5,89.3,83.9,1.99,14.42,1.85,Boros
2025-04-03,K014,A,35,3660,3577,83,25.8,71.6,91.7,81.0,1.86,12.13,1.82,Boros
2025-04-26,K014,A,31,3853,3765,88,26.1,81.8,91.0,93.4,1.89,12.11,1.7,Sedang
2025-09-28,K024,B,33,5041,4923,118,27.8,70.6,86.8,90.6,1.78,16.7,1.91,Boros
2025-05-25,K092,E,31,3629,3550,79,27.8,64.4,86.5,82.7,1.88,11.32,1.7,Sedang
2025-09-14,K095,E,33,7255,7078,177,29.1,72.1,79.4,62.1,1.66,21.37,1.82,Boros
